Location,Filename,AQI,AQI_Class
Tamil Nadu,TN_Good_2023-02-20-16.30-1-6.jpg,43,a_Good
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3041.jpg,230,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-03-25-08.30-1-84.jpg,32,a_Good
Mumbai,MH_VUN_2023-03-05-08.30-2-1.jpg,284,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-81.jpg,363,f_Severe
Mumbai,MH_VUN_2023-02-25-10.00-2.jpg,206,e_Very_Unhealthy
Tamil Nadu,TN_Good_2023-02-22-09.30-3-201.jpg,36,a_Good
Bengaluru,BENGR_Mod_2023-02-25-08.30-1-646.jpg,73,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-71.jpg,363,f_Severe
Tamil Nadu,TN_MOD_2023-02-09-08.30-1-30.jpg,78,b_Moderate
"Knowledge park, Greater Noida",UP_VUN_2023-02-27-10.30-1-277.jpg,299,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-19-12.00-1-46.jpg,160,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-1.jpg,158,d_Unhealthy
Bengaluru,BENGR_Mod_2023-02-21-08.30-1-221.jpg,56,b_Moderate
Bengaluru,BENGR_Good_2023-03-25-08.30-1-81.jpg,32,a_Good
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-269.jpg,223,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3721.jpg,230,e_Very_Unhealthy
Mumbai,MH_UnFSG_2023-03-10-16.00-1-191.jpg,141,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-02-21-08.30-1-591.jpg,56,b_Moderate
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-441.jpg,68,b_Moderate
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-60.jpg,331,f_Severe
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-257.jpg,199,d_Unhealthy
Tamil Nadu,TN_UN_2023-03-06-09.00-2-171.jpg,161,d_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-66.jpg,281,e_Very_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-2-56.jpg,119,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-1-48.jpg,101,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-09-08.30-1-446.jpg,51,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-134.jpg,293,e_Very_Unhealthy
Tamil Nadu,TN_Good_2023-02-20-08.30-1-22.jpg,37,a_Good
Tamil Nadu,TN_Good_2023-02-21-08.30-1-51.jpg,29,a_Good
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-152.jpg,245,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-3-55.jpg,141,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-02-26-08.30-1-346.jpg,48,a_Good
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-1-37.jpg,141,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-20-16.30-1-76.jpg,43,a_Good
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-17.jpg,103,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UnFSG_2023-03-09-09.00-2-81.jpg,134,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UN_2023-03-16-11.00-1-141.jpg,159,d_Unhealthy
Mumbai,MH_UnFSG_2023-02-17-13.00-1-2.jpg,140,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-04-08.30-1-176.jpg,71,b_Moderate
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2465.jpg,230,e_Very_Unhealthy
Mumbai,MH_UN_2023-03-02-08.00-1-161.jpg,156,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-2-32.jpg,156,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-609.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-3-33.jpg,156,d_Unhealthy
Mumbai,MH_UH_2023-02-18-11.00-1-7.jpg,151,d_Unhealthy
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-2-41.jpg,63,b_Moderate
Mumbai,MH_UN_2023-03-12-13.00-1-288.jpg,156,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1977.jpg,230,e_Very_Unhealthy
Tamil Nadu,TN_UN_2023-03-11-08.00-1-286.jpg,152,d_Unhealthy
Bengaluru,BENGR_Good_2023-03-17-08.30-1-386.jpg,15,a_Good
"ITO, Delhi",DEL_SEV_2023-02-07-14.00-2-33.jpg,449,f_Severe
Mumbai,MH_UN_2023-03-16-11.00-4.jpg,159,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-3-44.jpg,268,e_Very_Unhealthy
Mumbai,MH_VUN_2023-03-05-08.30-2-186.jpg,284,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-02-28-08.30-1-426.jpg,37,a_Good
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-1-14.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_Mod_2023-03-21-15.00-1-351.jpg,92,b_Moderate
Bengaluru,BENGR_Mod_2023-02-25-08.30-1-391.jpg,73,b_Moderate
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-3-39.jpg,101,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-2-78.jpg,156,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-4.jpg,158,d_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-1-100.jpg,141,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1545.jpg,230,e_Very_Unhealthy
Tamil Nadu,TN_Good_2023-02-21-08.30-3-166.jpg,29,a_Good
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-14.30-1-112.jpg,331,f_Severe
Tamil Nadu,TN_UnFSG_2023-03-08-08.30-1-11.jpg,121,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-37.jpg,111,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-401.jpg,363,f_Severe
Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-386.jpg,106,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-341.jpg,363,f_Severe
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-2.jpg,293,e_Very_Unhealthy
Mumbai,MH_UnFSG_2023-02-23-11.00-1-211.jpg,130,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-2.jpg,158,d_Unhealthy
Bengaluru,BENGR_Mod_2023-02-25-08.30-1-676.jpg,73,b_Moderate
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-3-78.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-2-19.jpg,156,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-2-3.jpg,372,f_Severe
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-4-67.jpg,91,b_Moderate
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-357.jpg,199,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-116.jpg,330,f_Severe
Mumbai,MH_UnFSG_2023-03-08-11.00-1-246.jpg,124,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-2-75.jpg,141,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-15.jpg,293,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-413.jpg,199,d_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-2-211.jpg,119,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-1-4.jpg,101,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-03-05-08.30-2-241.jpg,284,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-02- 09.30-1-73.jpg,182,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-1-2.jpg,163,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-38.jpg,160,d_Unhealthy
Mumbai,MH_UN_2023-03-13-10.00-1-120.jpg,197,d_Unhealthy
Bengaluru,BENGR_Good_2023-03-17-08.30-1-470.jpg,15,a_Good
Mumbai,MH_VUN_2023-03-05-08.30-2-96.jpg,284,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-2-5.jpg,156,d_Unhealthy
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-64.jpg,103,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-03-17-08.30-1-225.jpg,15,a_Good
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-3-51.jpg,163,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-41.jpg,154,d_Unhealthy
Mumbai,MH_UnFSG_2023-02-15-10.30-1-20.jpg,143,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-46.jpg,245,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-29.jpg,331,f_Severe
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-2-28.jpg,268,e_Very_Unhealthy
Tamil Nadu,TN_Good_2023-02-27-16.30-1-156.jpg,43,a_Good
Tamil Nadu,TN_UnFSG_2023-03-01-08.30-1-101.jpg,111,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-88.jpg,330,f_Severe
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-2-65.jpg,372,f_Severe
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-8.jpg,330,f_Severe
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-2.jpg,133,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-03-05-08.30-2-246.jpg,284,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-246.jpg,363,f_Severe
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-3-82.jpg,101,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-20-16.30-1-181.jpg,43,a_Good
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-231.jpg,97,b_Moderate
Tamil Nadu,TN_Good_2023-02-22-09.30-2-126.jpg,36,a_Good
Mumbai,MH_UnFSG_2023-03-10-16.00-1-426.jpg,141,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1649.jpg,230,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-19-14.30-1-35.jpg,357,f_Severe
Bengaluru,BENGR_Good_2023-02-28-08.30-1-311.jpg,37,a_Good
Tamil Nadu,TN_Good_2023-02-23-08.30-2-126.jpg,43,a_Good
Mumbai,MH_UH_2023-02-19-12.00-1-56.jpg,160,d_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-2-23.jpg,91,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-551.jpg,363,f_Severe
Mumbai,MH_UnFSG_2023-03-10-16.00-1-206.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-02-17-19.00-2-5.jpg,145,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-22-09.30-1-71.jpg,36,a_Good
Bengaluru,BENGR_Good_2023-02-26-08.30-1-61.jpg,48,a_Good
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-1-32.jpg,372,f_Severe
Bengaluru,BENGR_Good_2023-02-27-08.30-1-411.jpg,47,a_Good
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-1-151.jpg,450,f_Severe
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-30.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-03-14-13.00-5.jpg,138,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-22-09.30-1-196.jpg,36,a_Good
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-284.jpg,245,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-2-21.jpg,163,d_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-1-28.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-33.jpg,199,d_Unhealthy
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-53.jpg,199,d_Unhealthy
Mumbai,MH_UnFSG_2023-02-15-10.30-1-11.jpg,143,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-02- 09.30-1-54.jpg,182,d_Unhealthy
Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-346.jpg,106,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-14.30-1-45.jpg,331,f_Severe
Mumbai,MH_UH_2023-02-18-11.00-1-43.jpg,151,d_Unhealthy
Bengaluru,BENGR_Good_2023-02-28-08.30-1-66.jpg,37,a_Good
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-3-32.jpg,158,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-3-23.jpg,268,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-55.jpg,293,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-1-16.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-24-08.30-1-421.jpg,141,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-07-14.00-1-89.jpg,449,f_Severe
Tamil Nadu,TN_UNH_2023-02-03-13.30-1-37.jpg,167,d_Unhealthy
Bengaluru,BENGR_Good_2023-02-19-08.30-1-12.jpg,41,a_Good
Mumbai,MH_UnFSG_2023-03-08-11.00-1-31.jpg,124,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-02-23-11.00-1-96.jpg,130,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UnFSG_2023-03-09-09.00-1-251.jpg,134,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-30.jpg,133,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-108.jpg,293,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3241.jpg,230,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-07-14.00-1-97.jpg,449,f_Severe
Tamil Nadu,TN_Good_2023-02-20-08.30-1-2.jpg,37,a_Good
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-3-6.jpg,91,b_Moderate
Bengaluru,BENGR_Good_2023-02-28-08.30-1-401.jpg,37,a_Good
Mumbai,MH_Good_2023-03-23-17.00-1-540.jpg,47,a_Good
Tamil Nadu,TN_UN_2023-03-06-09.00-1-206.jpg,161,d_Unhealthy
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-2-9.jpg,179,d_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-68.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-9.jpg,199,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-2-336.jpg,450,f_Severe
Tamil Nadu,TN_UnFSG_2023-03-01-08.30-1-66.jpg,111,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-3-7.jpg,156,d_Unhealthy
Mumbai,MH_UH_2023-02-19-12.00-1-9.jpg,160,d_Unhealthy
Mumbai,MH_VUN_2023-02-25-10.00-1-56.jpg,206,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-02-28-08.30-1-556.jpg,37,a_Good
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3761.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-2-45.jpg,156,d_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-2-18.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-1-38.jpg,163,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1153.jpg,230,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-17.jpg,293,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-03- 09.30-1-52.jpg,162,d_Unhealthy
Tamil Nadu,TN_Good_2023-02-21-08.30-2-21.jpg,29,a_Good
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-1-10.jpg,268,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-2-206.jpg,450,f_Severe
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-45.jpg,320,f_Severe
Mumbai,MH_UH_2023-02-11-03.30-2-23.jpg,154,d_Unhealthy
Tamil Nadu,TN_UNH_2023-02-03-12.30-1-19.jpg,150,d_Unhealthy
Mumbai,MH_UH_2023-02-03- 09.30-1-38.jpg,162,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-4881.jpg,230,e_Very_Unhealthy
Tamil Nadu,TN_MOD_2023-02-09-08.30-1-28.jpg,78,b_Moderate
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-226.jpg,68,b_Moderate
Mumbai,MH_UnFSG_2023-02-17-13.00-2-9.jpg,140,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-03-05-08.30-2-211.jpg,284,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-7.jpg,160,d_Unhealthy
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-4-253.jpg,154,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-2-47.jpg,372,f_Severe
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-24-08.30-1-413.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BRI_UFSG_2023-02-03- 16.00-13.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-02-25-10.00-1-311.jpg,206,e_Very_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-08-08.30-1-226.jpg,121,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-02-21-08.30-1-566.jpg,56,b_Moderate
Mumbai,MH_UN_2023-03-13-10.00-1-218.jpg,197,d_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-73.jpg,281,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-2-24.jpg,268,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-106.jpg,160,d_Unhealthy
Mumbai,MH_UN_2023-03-16-11.00-1-365.jpg,159,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-4737.jpg,230,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3337.jpg,230,e_Very_Unhealthy
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-2-12.jpg,179,d_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-14.30-1-36.jpg,331,f_Severe
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-17.jpg,133,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-9.jpg,111,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-36.jpg,363,f_Severe
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-2-89.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-24-08.30-1-85.jpg,141,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-02-19-08.30-1-35.jpg,41,a_Good
Mumbai,MH_Good_2023-03-23-17.00-1-204.jpg,47,a_Good
Bengaluru,BENGR_Mod_2023-03-09-08.30-1-286.jpg,51,b_Moderate
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-1-3.jpg,101,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UN_2023-03-12-13.00-1-43.jpg,156,d_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-409.jpg,223,e_Very_Unhealthy
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-3-47.jpg,103,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-506.jpg,363,f_Severe
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-91.jpg,330,f_Severe
Mumbai,MH_UnFSG_2023-02-16-17.00-7.jpg,128,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-9.jpg,103,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-72.jpg,330,f_Severe
Bengaluru,BENGR_Good_2023-03-25-08.30-1-78.jpg,32,a_Good
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-371.jpg,363,f_Severe
Bengaluru,BENGR_Good_2023-02-19-08.30-1-20.jpg,41,a_Good
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-1-17.jpg,91,b_Moderate
Mumbai,MH_UnFSG_2023-02-15-10.30-1-78.jpg,143,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-2-14.jpg,101,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-396.jpg,363,f_Severe
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-465.jpg,104,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2841.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-4-77.jpg,156,d_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-03-09.00-1-151.jpg,121,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-02-27-08.30-1-51.jpg,47,a_Good
Mumbai,MH_UH_2023-02-02- 09.30-1-6.jpg,182,d_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-59.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-03-10-16.00-1-351.jpg,141,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-21-08.30-1-151.jpg,29,a_Good
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-591.jpg,68,b_Moderate
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-3-7.jpg,91,b_Moderate
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-11.jpg,281,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-4049.jpg,230,e_Very_Unhealthy
Tamil Nadu,TN_Good_2023-03-21-08.30-1-43.jpg,27,a_Good
Tamil Nadu,TN_UnFSG_2023-03-01-08.30-1-86.jpg,111,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-13-08.30-1-190.jpg,53,b_Moderate
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-22.jpg,103,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-10-14.30-1-96.jpg,160,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3009.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-1-43.jpg,141,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-22-09.30-2-106.jpg,36,a_Good
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-136.jpg,158,d_Unhealthy
Tamil Nadu,TN_Good_2023-02-27-16.30-1-231.jpg,43,a_Good
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-3-38.jpg,91,b_Moderate
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-369.jpg,199,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-66.jpg,363,f_Severe
Bengaluru,BENGR_Good_2023-03-21-08.30-1-120.jpg,47,a_Good
Mumbai,MH_VUN_2023-02-25-10.00-1-151.jpg,206,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-03- 09.30-1-25.jpg,162,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-12.jpg,293,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-02- 09.30-1-14.jpg,182,d_Unhealthy
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-146.jpg,68,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-100.jpg,330,f_Severe
Tamil Nadu,TN_UNH_2023-02-03-12.30-1-10.jpg,150,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-139.jpg,158,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3065.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-2-3.jpg,158,d_Unhealthy
Mumbai,MH_UnFSG_2023-02-17-13.00-2-75.jpg,140,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-3-10.jpg,91,b_Moderate
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-641.jpg,223,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-169.jpg,104,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-03-25-08.30-1-27.jpg,32,a_Good
Mumbai,MH_UN_2023-03-13-10.00-1-197.jpg,197,d_Unhealthy
